item,rating,timestamp,user
i_856,4,879959374,u_304
i_200,5,883194737,u_848
i_367,3,875148108,u_652
i_1213,3,882350899,u_394
i_1098,5,891218459,u_840
i_32,4,880567810,u_661
i_629,4,875653271,u_65
i_373,1,886988631,u_87
i_556,3,879527145,u_17
i_664,4,888890639,u_862
i_1069,4,879310245,u_491
i_89,3,879457582,u_628
i_226,2,888202813,u_448
i_182,5,891547894,u_325
i_512,5,891356891,u_415
i_317,2,892675654,u_790
i_702,2,886367615,u_688
i_367,4,882826347,u_47
i_186,5,887835272,u_442
i_513,5,892783711,u_546
i_368,3,884922740,u_43
i_101,5,885544739,u_402
i_456,3,891549304,u_325
i_471,4,881105734,u_56
i_89,5,879735461,u_898
i_132,4,883949335,u_837
i_32,4,879435168,u_365
i_1046,4,883326497,u_60
i_311,4,891696895,u_880
i_188,2,884196605,u_154
i_108,4,885829045,u_481
i_211,5,875074667,u_224
i_47,3,887159173,u_893
i_380,4,882820730,u_235
i_502,5,879178370,u_473
i_550,5,883701962,u_511
i_268,3,880176596,u_885
i_247,4,881960504,u_447
i_192,3,880308871,u_127
i_670,3,887746301,u_387
i_562,3,879467035,u_15
i_14,3,880474903,u_569
i_946,3,874938596,u_928
i_267,4,883388508,u_437
i_24,4,875324876,u_621
i_633,3,889396449,u_471
i_994,2,874825826,u_239
i_302,4,879525035,u_129
i_359,4,888105312,u_169
i_297,3,879111123,u_450
i_502,4,879530014,u_622
i_37,3,882386601,u_421
i_824,4,888805836,u_699
i_646,3,884066060,u_579
i_311,4,875072876,u_224
i_507,3,888730838,u_561
i_395,4,887658975,u_507
i_853,1,891451571,u_100
i_700,2,881547877,u_282
i_541,4,883600913,u_9
i_29,3,882343294,u_394
i_594,2,879743787,u_416
i_112,3,891450401,u_917
i_337,4,880244870,u_81
i_351,4,880243680,u_875
i_98,5,875076044,u_146
i_856,4,878438357,u_814
i_440,5,875482626,u_685
i_623,5,892039530,u_148
i_829,1,887160958,u_893
i_328,3,874792237,u_37
i_173,3,892719385,u_701
i_60,3,892737972,u_21
i_669,5,891290594,u_514
i_363,3,878697705,u_808
i_179,3,880151794,u_649
i_314,4,885807843,u_556
i_58,1,888801316,u_26
i_92,3,880952237,u_570
i_357,2,878148258,u_574
i_925,1,879365091,u_850
i_62,5,875729431,u_690
i_188,3,879535559,u_735
i_328,2,882360802,u_532
i_185,4,879428378,u_870
i_694,5,878090180,u_658
i_101,5,882826719,u_47
i_200,5,891961664,u_845
i_189,4,887665549,u_127
i_227,2,886032029,u_534
i_338,2,874787144,u_153
i_184,4,891221165,u_872
i_333,4,879969539,u_482
i_229,3,879362233,u_73
i_338,3,876405771,u_339
i_174,5,891628122,u_7
i_120,5,888605273,u_204
i_721,3,883767383,u_505
i_501,4,886443161,u_65
i_94,5,892668130,u_140
i_267,4,876031459,u_883
i_321,3,881108246,u_406
i_287,3,887611566,u_650
i_694,5,891016193,u_248
i_610,3,892838623,u_126
i_567,3,881696699,u_802
i_24,5,879465583,u_901
i_307,5,874792018,u_37
i_200,5,885754172,u_827
i_50,4,878769373,u_95
i_145,2,879794935,u_708
i_556,3,889127237,u_145
i_1026,3,885410957,u_812
i_209,4,882074236,u_30
i_48,3,879348880,u_647
i_60,5,885544635,u_402
i_347,3,879444670,u_835
i_694,4,885457858,u_921
i_376,4,876103794,u_721
i_1,5,888638091,u_739
i_571,3,891448120,u_100
i_657,3,875653549,u_65
i_390,2,880406800,u_603
i_291,4,886184577,u_745
i_274,2,882607690,u_584
i_101,4,877099137,u_364
i_268,4,877136175,u_713
i_433,5,878693906,u_808
i_610,3,882677440,u_873
i_60,5,887831273,u_499
i_66,4,891439057,u_132
i_557,1,884140275,u_41
i_115,5,891409199,u_176
i_475,5,889235367,u_523
i_83,3,880332400,u_783
i_21,5,874984207,u_335
i_401,3,892334766,u_19
i_239,5,880605638,u_3
i_647,5,888637768,u_489
i_924,3,884749172,u_309
i_612,4,883355063,u_614
i_347,5,883702209,u_511
i_311,3,885848640,u_83
i_96,5,879547275,u_684
i_356,5,882075774,u_30
i_308,3,889739648,u_182
i_549,3,883712476,u_720
i_538,4,891013742,u_248
i_61,3,883390009,u_437
i_1225,2,891033966,u_19
i_953,3,881060659,u_70
i_288,4,880845011,u_907
i_216,3,883698646,u_61
i_552,4,876190798,u_771
i_403,4,882075148,u_30
i_221,3,880926700,u_602
i_573,4,889326161,u_75
i_256,5,885807215,u_556
i_1070,2,882348690,u_394
i_632,5,883949335,u_837
i_242,3,888558731,u_769
i_247,4,891192444,u_927
i_574,4,880046475,u_369
i_156,3,889179544,u_184
i_207,4,891905032,u_72
i_268,4,888979721,u_785
i_166,5,890024781,u_576
i_423,5,893097024,u_294
i_578,1,889289241,u_859
i_757,2,878537631,u_116
i_942,3,880867665,u_876
i_242,3,891542987,u_316
i_10,3,879440236,u_377
i_75,4,876869445,u_367
i_942,3,882385118,u_421
i_613,4,884133084,u_428
i_431,5,888204642,u_52
i_60,3,876103725,u_721
i_360,2,887763151,u_671
i_528,4,893218933,u_790
i_172,3,879994749,u_703
i_1020,4,887928562,u_467
i_199,4,882814333,u_847
i_336,3,885606327,u_633
i_767,4,891674436,u_374
i_655,3,892054402,u_643
i_316,4,885158033,u_784
i_17,4,879876734,u_54
i_543,5,893048505,u_790
i_687,4,880087873,u_384
i_140,4,875242814,u_727
i_567,5,891447255,u_100
i_131,3,882813364,u_847
i_285,5,891200869,u_439
i_527,4,891721378,u_90
i_938,2,879531504,u_622
i_509,3,874864034,u_542
i_73,4,889416352,u_426
i_1348,3,874957179,u_705
i_758,4,882670367,u_617
i_389,5,893212484,u_409
i_112,4,884058956,u_579
i_26,3,891496694,u_353
i_262,4,886286792,u_696
i_982,4,883195168,u_848
i_78,5,891436543,u_165
i_144,5,882212526,u_644
i_613,2,878849508,u_742
i_695,3,892696587,u_376
i_41,3,875730244,u_845
i_510,2,884029709,u_98
i_206,5,892859148,u_523
i_28,4,879438580,u_498
i_25,3,878849857,u_742
i_342,4,886480108,u_379
i_389,5,879876447,u_54
i_57,5,891351509,u_38
i_474,5,878953592,u_486
i_273,4,874866116,u_542
i_95,1,879809529,u_150
i_377,4,879459999,u_243
i_98,3,888806056,u_699
i_93,5,875124604,u_826
i_361,5,876695601,u_639
i_100,3,876065881,u_487
i_86,4,884304570,u_88
i_94,4,879991147,u_384
i_198,1,889399327,u_673
i_6,3,886471695,u_67
i_81,3,884208876,u_85
i_436,5,891298728,u_180
i_120,3,880869862,u_782
i_43,3,891224558,u_612
i_112,4,876466687,u_869
i_280,4,888443263,u_750
i_640,5,883447117,u_479
i_379,5,890116575,u_179
i_251,4,877556864,u_220
i_371,5,882385569,u_421
i_511,4,891449022,u_485
i_672,4,883995203,u_517
i_471,3,881698243,u_802
i_124,2,880060609,u_696
i_380,3,886028604,u_534
i_54,3,877109748,u_864
i_211,3,880845303,u_907
i_66,5,882922833,u_123
i_43,5,892668196,u_140
i_330,4,891033048,u_897
i_31,5,886452583,u_97
i_77,5,880602334,u_3
i_189,4,891227204,u_616
i_764,4,880309339,u_127
i_146,4,883254844,u_791
i_673,4,875038626,u_826
i_945,2,888907603,u_68
i_591,4,878918960,u_758
i_184,4,884594422,u_523
i_371,5,875428765,u_484
i_83,4,878760164,u_676
i_597,4,879873193,u_150
i_913,4,875309760,u_75
i_289,3,886028498,u_534
i_367,4,875310384,u_110
i_566,5,879441780,u_243
i_576,2,885157686,u_784
i_464,2,876537285,u_878
i_40,5,893214225,u_409
i_992,4,883876300,u_496
i_39,3,876521809,u_11
i_676,5,879303123,u_856
i_23,3,880313903,u_661
i_78,4,881373573,u_454
i_340,2,891227979,u_19
i_209,3,891185298,u_495
i_399,2,888634389,u_489
i_660,5,881288265,u_149
i_297,4,882076239,u_30
i_320,2,878348000,u_92
i_971,3,881695930,u_802
i_470,3,883955884,u_98
i_518,4,879466966,u_15
i_329,5,877110174,u_537
i_40,3,891030032,u_916
i_490,3,891188296,u_495
i_492,3,883531325,u_464
i_247,3,891033335,u_897
i_357,4,886532209,u_538
i_168,3,883390169,u_437
i_20,5,874729996,u_705
i_608,4,879446114,u_746
i_180,5,878437589,u_814
i_388,1,878963305,u_35
i_977,4,879303622,u_856
i_216,5,882955948,u_584
i_361,3,878192039,u_22
i_758,4,882397651,u_58
i_1104,2,877563758,u_70
i_254,5,881451453,u_253
i_1167,1,886895795,u_610
i_890,4,893286638,u_724
i_29,4,877664010,u_139
i_734,5,892668130,u_140
i_604,2,883713286,u_720
i_221,5,875671107,u_587
i_257,3,889502687,u_22
i_10,2,878952519,u_486
i_283,3,886287628,u_696
i_399,3,891409982,u_176
i_456,4,891701249,u_205
i_108,2,888555998,u_769
i_923,5,879618502,u_531
i_135,3,891294976,u_492
i_895,3,878181457,u_70
i_101,4,891446652,u_637
i_538,4,878192311,u_22
i_698,2,880888927,u_390
i_278,3,888801673,u_26
i_118,5,877016514,u_125
i_247,4,879298239,u_215
i_357,5,877819353,u_133
i_148,4,888104150,u_169
i_77,3,887831753,u_499
i_154,3,886473547,u_67
i_133,4,884991077,u_341
i_434,4,883697655,u_61
i_60,1,889943851,u_465
i_103,2,880936670,u_130
i_219,3,891227204,u_616
i_58,5,878191679,u_121
i_842,2,892685621,u_670
i_29,4,879454475,u_743
i_81,4,879024327,u_59
i_309,3,879994581,u_703
i_36,4,891199182,u_654
i_855,1,879535407,u_735
i_72,4,884238002,u_659
i_99,5,880887206,u_390
i_488,5,879298239,u_215
i_16,3,875637419,u_111
i_518,4,875087352,u_18
i_356,4,879460984,u_476
i_574,5,880087151,u_384
i_119,2,885546069,u_402
i_469,3,882376658,u_442
i_684,2,882471604,u_442
i_37,4,879877280,u_54
i_75,4,884718156,u_933
i_652,3,891297330,u_180
i_739,4,877052297,u_29
i_1067,3,884642868,u_715
i_346,4,893286261,u_678
i_415,1,884029742,u_98
i_60,1,884357600,u_559
i_758,3,875351299,u_728
i_471,4,891495339,u_353
i_458,3,879445281,u_797
i_1120,4,883512689,u_251
i_189,4,877103679,u_864
i_53,4,888844941,u_530
i_274,4,891964306,u_155
i_748,4,882376803,u_442
i_218,4,878972147,u_71
i_887,4,891269913,u_350
i_787,1,879554453,u_17
i_179,4,887822400,u_311
i_111,4,888517390,u_674
i_216,3,888801360,u_26
i_244,5,880474556,u_569
i_151,3,880044609,u_369
i_184,3,887424948,u_650
i_251,2,889488708,u_700
i_568,4,879035072,u_270
i_54,2,888451839,u_598
i_890,1,880858887,u_425
i_671,4,879382955,u_694
i_446,4,879451626,u_756
i_552,4,879435365,u_904
i_203,3,878104594,u_121
i_101,4,891032803,u_396
i_222,2,879633745,u_213
i_570,2,878878838,u_640
i_14,3,887661438,u_442
i_357,5,888193275,u_868
i_399,4,880181191,u_885
i_265,1,883215902,u_242
i_254,4,879967080,u_91
i_284,2,885546112,u_402
i_660,4,875728952,u_690
i_24,5,875975579,u_98
i_913,4,884636262,u_516
i_423,5,892432424,u_25
i_748,4,877717833,u_131
i_347,4,878759777,u_491
i_50,5,891397535,u_695
i_13,4,884882234,u_644
i_101,5,879958969,u_304
i_22,4,881265483,u_791
i_433,1,879461378,u_476
i_280,3,887978234,u_808
i_95,5,891296356,u_371
i_843,3,887158604,u_893
i_56,2,879447757,u_835
i_179,3,887909347,u_499
i_698,2,874950463,u_342
i_403,2,876037619,u_662
i_190,3,881180138,u_682
i_502,3,874815836,u_809
i_173,2,879365951,u_530
i_157,2,876503793,u_219
i_755,3,884129868,u_483
i_600,4,885843817,u_563
i_735,4,875296309,u_461
i_153,2,891388676,u_104
i_289,1,880123905,u_736
i_309,3,880844897,u_907
i_151,2,884126077,u_585
i_152,5,886483620,u_379
i_649,3,879445841,u_797
i_657,5,891961663,u_845
i_93,3,880817752,u_922
i_88,5,882141335,u_58
i_367,3,881002161,u_434
i_601,3,878694269,u_808
i_133,4,876752116,u_759
i_24,3,879534525,u_940
i_568,5,879486529,u_354
i_321,4,885921400,u_931
i_423,3,877145403,u_713
i_303,4,891462560,u_760
i_306,3,884140975,u_41
i_367,4,883865555,u_536
i_89,5,892257831,u_296
i_278,2,889299290,u_748
i_790,4,888636062,u_489
i_528,3,882385749,u_421
i_456,1,886483252,u_379
i_95,2,882393514,u_453
i_357,3,880557114,u_791
i_889,2,887431019,u_650
i_142,5,883949200,u_837
i_994,2,887491131,u_650
i_383,4,880845049,u_907
i_925,5,884069544,u_11
i_58,4,881367889,u_141
i_32,4,877108098,u_255
i_1294,1,878962349,u_35
i_360,2,880853219,u_283
i_289,5,886403578,u_717
i_114,4,878854190,u_649
i_491,5,885753475,u_827
i_858,3,875635807,u_111
i_408,4,875463202,u_504
i_24,4,881104147,u_56
i_159,3,889334248,u_500
i_68,3,881367770,u_915
i_512,5,882607910,u_584
i_468,3,890803133,u_777
i_228,3,874951617,u_175
i_826,2,891550121,u_325
i_140,5,892660283,u_790
i_247,5,892676908,u_119
i_174,4,882359625,u_532
i_997,5,879701253,u_423
i_33,3,874787410,u_153
i_981,4,891497205,u_353
i_828,5,888639351,u_937
i_214,5,891636073,u_606
i_247,2,891170947,u_124
i_612,5,891249903,u_925
i_630,4,888280105,u_892
i_366,4,879994495,u_703
i_541,4,880139323,u_661
i_1047,4,892053241,u_643
i_12,4,884899372,u_340
i_311,4,876244856,u_759
i_17,2,891172070,u_124
i_226,4,885156114,u_784
i_133,4,878090764,u_658
i_29,5,892920290,u_774
i_153,3,891371505,u_115
i_160,4,891455671,u_747
i_529,1,881654679,u_343
i_190,3,877214236,u_862
i_201,4,891299387,u_180
i_492,5,891033819,u_825
i_291,3,880394571,u_366
i_347,4,884207612,u_85
i_63,3,875246185,u_246
i_465,4,888205534,u_52
i_1155,2,874832788,u_749
i_615,3,880475783,u_32
i_309,2,875981281,u_463
i_287,3,880175077,u_875
i_14,2,886514469,u_97
i_140,5,883426944,u_692
i_199,1,885549544,u_402
i_862,3,875288898,u_912
i_9,3,891191831,u_927
i_393,3,879169685,u_860
i_33,4,877108146,u_255
i_698,3,891410039,u_176
i_102,4,886480447,u_379
i_302,4,888104191,u_169
i_153,4,883347950,u_517
i_973,5,875272786,u_76
i_48,1,884901497,u_341
i_201,4,878972955,u_71
i_345,4,879197692,u_920
i_101,3,879722642,u_906
i_408,5,879521474,u_17
i_95,4,880235263,u_863
i_409,3,891550094,u_62
i_960,1,880130452,u_173
i_695,2,886440608,u_382
i_549,3,881108229,u_55
i_438,4,884364652,u_226
i_1,3,879537844,u_321
i_643,4,875729633,u_630
i_506,3,890988205,u_439
i_366,3,879522021,u_17
i_66,4,874868304,u_18
i_168,1,886569699,u_633
i_46,4,878543133,u_118
i_383,2,886514889,u_97
i_491,3,891517159,u_669
i_200,5,884111269,u_41
i_434,3,884029493,u_98
i_557,3,885546112,u_402
i_73,2,883263390,u_82
i_388,3,882075055,u_30
i_282,1,886515295,u_97
i_561,4,879948508,u_548
i_569,4,876465275,u_869
i_652,3,876452094,u_192
i_10,4,876266701,u_397
i_216,5,874949217,u_342
i_1,4,892151173,u_266
i_491,4,888638183,u_739
i_434,2,884923372,u_43
i_55,2,876547813,u_315
i_153,4,888737703,u_239
i_232,3,892840916,u_908
i_396,1,880153040,u_649
i_135,5,877108098,u_255
i_360,4,880062259,u_122
i_154,4,891359418,u_331
i_98,4,882535256,u_526
i_400,3,886030380,u_534
i_502,4,884239123,u_659
i_325,5,887741960,u_387
i_467,2,875642089,u_65
i_597,4,882693371,u_265
i_421,1,888557772,u_769
i_452,3,879222412,u_549
i_183,2,890939753,u_595
i_98,3,880354094,u_352
i_216,3,886986444,u_568
i_389,3,885828245,u_481
i_338,4,874792692,u_37
i_24,3,889132162,u_748
i_218,4,879991403,u_894
i_102,2,883768886,u_505
i_428,2,880872395,u_876
i_979,4,888906263,u_68
i_264,4,883703070,u_511
i_103,4,875379619,u_301
i_610,1,892738341,u_21
i_82,1,879196457,u_24
i_391,3,876696938,u_409
i_307,4,886037065,u_313
i_157,3,886890296,u_34
i_925,4,891445277,u_485
i_1028,3,876065822,u_487
i_130,4,891217834,u_840
i_614,4,879485319,u_15
i_105,5,885828165,u_481
i_289,4,890860566,u_836
i_399,4,874792366,u_37
i_368,2,874829152,u_749
i_925,2,886029488,u_534
i_469,4,880869434,u_782
i_1180,4,879466421,u_15
i_726,3,874785957,u_153
i_216,4,883889102,u_218
i_34,4,892839929,u_908
i_144,3,891498512,u_778
i_647,4,880177246,u_885
i_231,5,892429903,u_25
i_101,5,891409798,u_176
i_540,3,891448141,u_100
i_103,5,881378325,u_890
i_843,4,880396292,u_366
i_1183,1,885548162,u_402
i_144,4,879895314,u_833
i_111,3,885848863,u_83
i_778,2,886610078,u_887
i_866,5,876537752,u_878
i_3,2,887159951,u_893
i_723,4,879441110,u_295
i_126,3,875979685,u_463
i_356,3,891628374,u_7
i_271,4,876525044,u_658
i_590,4,877104048,u_364
i_52,4,877225484,u_432
i_138,4,878922422,u_758
i_426,1,879543679,u_15
i_497,3,878970114,u_71
i_311,4,879899125,u_539
i_559,3,874795772,u_37
i_189,5,879438161,u_498
i_120,3,877136535,u_161
i_556,4,879900121,u_539
i_836,1,878963038,u_35
i_24,4,888443974,u_750
i_538,4,875147935,u_652
i_196,2,876311577,u_95
i_174,5,892053456,u_643
i_861,5,883546677,u_668
i_8,5,893047167,u_790
i_864,4,888639066,u_937
i_376,3,887667780,u_515
i_436,3,885546025,u_402
i_173,3,891545540,u_325
i_862,3,876767360,u_28
i_205,1,878850015,u_742
i_808,5,880410734,u_441
i_420,2,887663326,u_633
i_719,5,883352434,u_592
i_189,3,878881828,u_694
i_529,5,876349251,u_596
i_751,4,881952599,u_630
i_157,4,884517178,u_501
i_758,4,880475094,u_569
i_156,5,887864256,u_648
i_1177,3,884496671,u_285
i_209,4,879454662,u_743
i_654,4,892675528,u_790
i_403,4,891034129,u_623
i_12,5,885767775,u_712
i_1261,1,878962006,u_35
i_676,3,879539794,u_17
i_133,4,891216575,u_348
i_619,3,875920948,u_912
i_336,3,888521803,u_674
i_858,1,892434626,u_25
i_89,3,891542968,u_140
i_443,3,880045006,u_369
i_284,3,886398246,u_455
i_34,3,891694218,u_880
i_471,4,875409978,u_937
i_382,2,879460236,u_476
i_151,3,875483597,u_685
i_1020,3,888267387,u_447
i_330,5,891693012,u_880
i_347,4,888451665,u_598
i_435,5,876545368,u_315
i_219,4,888640106,u_937
i_51,5,879022927,u_1
i_261,3,887762398,u_671
i_362,3,891449249,u_637
i_218,3,875744832,u_110
i_94,3,879191770,u_530
i_51,5,879481589,u_349
i_692,3,880571045,u_24
i_319,5,891039015,u_388
i_89,5,875324710,u_621
i_12,3,891902718,u_72
i_468,4,888539857,u_765
i_367,3,876546439,u_315
i_24,3,878854273,u_440
i_137,3,875946907,u_378
i_216,5,875658887,u_587
i_400,3,882393457,u_453
i_26,5,880484850,u_202
i_942,5,891282808,u_580
i_647,5,875320714,u_84
i_110,3,882385210,u_421
i_1056,1,885546287,u_402
i_5,5,876465188,u_869
i_237,2,879161882,u_76
i_89,4,878179445,u_862
i_157,5,880951444,u_570
i_629,4,884921638,u_43
i_68,4,879195062,u_24
i_299,4,879825383,u_851
i_36,4,886397155,u_455
i_161,5,887158555,u_893
i_758,3,879857956,u_78
i_1068,2,880153705,u_649
i_431,5,881251793,u_0
i_400,3,879467607,u_15
i_198,3,875501782,u_776
i_660,5,875050748,u_867
i_52,5,883425283,u_552
i_443,2,882387599,u_421
i_26,4,889908801,u_162
i_289,3,877098042,u_364
i_17,3,877886788,u_264
i_365,3,878855139,u_440
i_179,3,879456691,u_528
i_355,5,881977205,u_752
i_73,4,879309673,u_491
i_179,3,875725256,u_392
i_509,4,875537502,u_108
i_801,5,892783212,u_546
i_684,3,891450316,u_637
i_1026,5,879443174,u_835
i_893,1,879544303,u_17
i_492,4,880410674,u_441
i_1100,3,885049880,u_313
i_528,4,880395973,u_366
i_217,4,875306910,u_75
i_17,4,879964240,u_572
i_209,4,877819563,u_133
i_652,4,891710724,u_828
i_1015,1,878961668,u_35
i_450,2,889070050,u_208
i_462,4,888518009,u_674
i_748,3,886622024,u_372
i_579,3,877196702,u_317
i_245,2,886028544,u_534
i_11,3,881086468,u_518
i_184,3,892718637,u_701
i_240,5,885848408,u_83
i_465,4,879375537,u_10
i_405,5,876408139,u_339
i_278,2,879640436,u_45
i_346,5,877556626,u_220
i_474,1,875223923,u_826
i_632,2,881252056,u_0
i_247,4,892738384,u_21
i_568,3,882569801,u_762
i_311,4,878181804,u_70
i_471,5,875660302,u_392
i_121,3,888635380,u_489
i_652,5,889075967,u_641
i_474,5,880396622,u_366
i_380,4,883268246,u_9
i_231,5,884882742,u_644
i_321,4,892053748,u_643
i_409,1,877757837,u_329
i_884,4,888204802,u_52
i_543,3,878543075,u_118
i_384,3,879875572,u_310
i_29,3,884293610,u_660
i_408,1,875296374,u_75
i_201,4,883955363,u_98
i_277,5,874977555,u_37
i_201,4,880845949,u_907
i_753,4,883601203,u_9
i_104,4,885775683,u_168
i_297,5,883889322,u_218
i_1123,4,879440628,u_377
i_568,5,881274504,u_866
i_288,5,878090004,u_82
i_97,2,879373175,u_10
i_1070,1,879818799,u_826
i_488,4,879442128,u_430
i_174,5,879975406,u_555
i_29,2,891034730,u_664
i_168,1,874938808,u_928
i_320,4,881960029,u_447
i_201,4,882397939,u_442
i_1056,3,886123472,u_93
i_447,2,881651561,u_558
i_216,5,885141332,u_544
i_71,3,876859070,u_882
i_239,4,878738245,u_417
i_661,5,882608145,u_584
i_249,4,874834850,u_18
i_730,5,889717102,u_867
i_590,3,879524564,u_129
i_360,3,879633862,u_789
i_514,2,882352468,u_394
i_559,2,891723262,u_90
i_505,3,879453587,u_102
i_1039,2,884065825,u_579
i_380,5,889289570,u_859
i_311,4,891035309,u_825
i_43,3,877052093,u_29
i_363,3,878844651,u_111
i_628,2,888467205,u_750
i_460,4,883889322,u_218
i_26,4,878090125,u_658
i_162,3,874834850,u_18
i_12,5,891356479,u_930
i_526,3,891239638,u_631
i_1028,5,889180040,u_184
i_433,2,891495339,u_353
i_924,1,881653340,u_343
i_745,4,879876315,u_54
i_386,4,887925751,u_467
i_1023,3,892871284,u_577
i_231,2,882397503,u_58
i_23,4,876267096,u_397
i_1068,1,891448643,u_100
i_862,3,879793376,u_708
i_1119,2,888631077,u_523
i_185,4,882384772,u_421
i_106,3,880149253,u_207
i_1237,2,888801673,u_26
i_367,5,888871900,u_748
i_864,4,891354612,u_821
i_269,1,891037490,u_388
i_113,5,892432180,u_25
i_167,5,885605987,u_633
i_226,3,891031403,u_582
i_166,4,884111360,u_41
i_63,4,879467295,u_15
i_729,4,887822400,u_311
i_497,1,879459611,u_476
i_914,4,891199833,u_654
i_62,4,880037164,u_53
i_254,5,891698334,u_254
i_49,3,883216358,u_242
i_834,3,889730088,u_387
i_207,2,891308946,u_608
i_851,4,888637925,u_597
i_523,3,879793545,u_620
i_588,2,880061287,u_696
i_51,2,879436875,u_152
i_480,5,892430829,u_25
i_133,4,888705200,u_232
i_613,4,874828649,u_889
i_366,3,884305321,u_88
i_111,4,891383626,u_80
i_226,4,880174730,u_875
i_971,2,888068651,u_105
i_367,5,892662871,u_790
i_108,4,879443032,u_797
i_231,3,883711527,u_720
i_474,4,882826889,u_47
i_198,3,880845099,u_907
i_359,4,883947911,u_837
i_53,2,884535013,u_231
i_746,5,879023693,u_1
i_98,4,890284652,u_462
i_13,3,880131875,u_404
i_1254,1,886186091,u_745
i_501,2,879535299,u_735
i_94,4,885852529,u_51
i_521,1,878542845,u_118
i_806,1,882397010,u_58
i_168,1,876514002,u_110
i_84,3,882387474,u_421
i_309,4,885479082,u_375
i_1191,1,884923425,u_43
i_254,5,879198161,u_24
i_120,4,888205557,u_448
i_408,5,892676376,u_119
i_407,3,879535886,u_735
i_113,4,885411204,u_812
i_189,4,887646980,u_796
i_102,5,891015144,u_248
i_420,4,880116722,u_626
i_350,2,881702925,u_666
i_762,4,879563435,u_457
i_117,4,891042624,u_543
i_156,5,892661988,u_790
i_331,2,882607647,u_584
i_472,4,887927152,u_467
i_719,4,891362740,u_485
i_527,3,876070655,u_487
i_607,3,886533046,u_538
i_337,4,885809557,u_556
i_28,2,879452938,u_102
i_887,3,878848483,u_742
i_12,4,879562994,u_457
i_66,5,882346118,u_360
i_259,4,875288613,u_912
i_174,4,884293610,u_660
i_13,1,889398198,u_471
i_161,5,877554587,u_448
i_452,4,875049077,u_942
i_1068,4,886759691,u_921
i_261,4,884992754,u_163
i_920,3,877880566,u_22
i_96,5,887730443,u_13
i_233,5,892784093,u_546
i_292,5,884133223,u_428
i_390,3,880612403,u_139
i_471,5,882359678,u_532
i_61,3,890464337,u_374
i_452,2,879524947,u_129
i_1001,4,885547268,u_402
i_1104,3,884120603,u_896
i_497,5,879029543,u_188
i_473,3,891239838,u_631
i_585,1,879874113,u_478
i_729,3,875813142,u_392
i_12,4,879875940,u_54
i_345,5,882399014,u_58
i_48,4,887916411,u_318
i_226,2,881109149,u_55
i_500,4,880130713,u_114
i_108,5,883767301,u_505
i_719,4,886065805,u_921
i_544,4,882843352,u_779
i_867,4,888205614,u_52
i_336,3,875351872,u_728
i_173,3,891036974,u_923
i_646,4,874790903,u_37
i_217,5,891249586,u_925
i_76,3,876198296,u_147
i_1190,1,877325934,u_701
i_26,3,879198109,u_24
i_200,5,888549757,u_122
i_820,3,880333719,u_369
i_339,4,881958606,u_447
i_487,4,879528754,u_129
i_144,3,889066880,u_854
i_497,3,879896168,u_892
i_614,4,877553221,u_448
i_629,5,888098060,u_318
i_621,3,886988793,u_87
i_936,5,882426210,u_565
i_676,4,880132579,u_151
i_969,4,884196665,u_154
i_157,5,883504617,u_502
i_97,3,879531351,u_622
i_140,5,887762861,u_671
i_1014,2,888733182,u_739
i_413,2,875334454,u_42
i_253,3,891035362,u_412
i_308,2,892336194,u_19
i_1197,2,889987073,u_613
i_276,5,886382364,u_340
i_58,5,878691739,u_808
i_534,3,891307019,u_608
i_610,4,877757952,u_329
i_52,1,879439923,u_377
i_77,4,883450093,u_99
i_351,5,884294772,u_660
i_201,4,884993047,u_341
i_299,4,891401510,u_757
i_52,4,878738435,u_417
i_437,3,891723328,u_90
i_506,1,880140978,u_434
i_60,3,891041171,u_529
i_216,5,881515011,u_58
i_710,3,888068143,u_105
i_238,4,886607912,u_887
i_599,4,891478219,u_308
i_480,3,876538571,u_878
i_864,5,886101761,u_522
i_400,3,880416072,u_892
i_278,4,888513326,u_211
i_714,3,886288239,u_696
i_352,2,891450385,u_100
i_834,4,888640143,u_937
i_1354,3,888538852,u_765
i_5,4,885852008,u_51
i_109,4,881105701,u_56
i_484,4,891387622,u_780
i_175,5,880575108,u_327
i_94,4,879376606,u_89
i_405,5,874777735,u_635
i_24,4,876244181,u_759
i_31,4,889908539,u_162
i_353,4,891636399,u_606
i_557,3,886323153,u_8
i_179,4,887737084,u_23
i_443,2,879789437,u_680
i_257,3,886031886,u_534
i_321,4,877399030,u_391
i_670,3,879735678,u_898
i_331,2,878101114,u_263
i_726,3,891721462,u_90
i_557,4,884132968,u_428
i_920,3,879948806,u_548
i_464,4,889987954,u_613
i_78,4,888106322,u_169
i_528,2,889503503,u_22
i_1251,1,884882441,u_644
i_960,2,888882179,u_707
i_49,5,891303901,u_359
i_231,4,883874290,u_496
i_1006,2,886921634,u_601
i_382,4,892242272,u_88
i_88,2,880659426,u_763
i_12,4,875635174,u_111
i_758,3,891701998,u_205
i_396,3,885157061,u_784
i_33,3,880143140,u_434
i_23,2,882915661,u_888
i_58,5,891203280,u_831
i_260,4,878192311,u_22
i_236,3,881367594,u_915
i_313,3,892910544,u_119
i_753,4,879521167,u_17
i_534,1,878962773,u_35
i_6,2,891171597,u_124
i_95,4,879540593,u_488
i_1123,3,891377609,u_115
